AMS301,2025-08-26 12:30:00,2025-08-26 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-08-28 12:30:00,2025-08-28 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-09-02 12:30:00,2025-09-02 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-09-04 12:30:00,2025-09-04 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-09-09 12:30:00,2025-09-09 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-09-11 12:30:00,2025-09-11 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-09-16 12:30:00,2025-09-16 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-09-18 12:30:00,2025-09-18 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-09-23 12:30:00,2025-09-23 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-09-25 12:30:00,2025-09-25 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-09-30 12:30:00,2025-09-30 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-10-02 12:30:00,2025-10-02 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-10-07 12:30:00,2025-10-07 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-10-09 12:30:00,2025-10-09 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-10-14 12:30:00,2025-10-14 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-10-16 12:30:00,2025-10-16 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-10-21 12:30:00,2025-10-21 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-10-23 12:30:00,2025-10-23 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-10-28 12:30:00,2025-10-28 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-10-30 12:30:00,2025-10-30 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-11-04 12:30:00,2025-11-04 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-11-06 12:30:00,2025-11-06 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-11-11 12:30:00,2025-11-11 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-11-13 12:30:00,2025-11-13 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-11-18 12:30:00,2025-11-18 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-11-20 12:30:00,2025-11-20 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-11-25 12:30:00,2025-11-25 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-11-27 12:30:00,2025-11-27 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-12-02 12:30:00,2025-12-02 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-12-04 12:30:00,2025-12-04 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-12-09 12:30:00,2025-12-09 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-12-11 12:30:00,2025-12-11 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-12-16 12:30:00,2025-12-16 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS301,2025-12-18 12:30:00,2025-12-18 13:50:00,AMS 301 - Finite Mathematical Structures - Evangelos Coutsias,JAVITS LECTR 102 WESTCAMPUS
AMS341,2025-08-25 08:00:00,2025-08-25 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-08-27 08:00:00,2025-08-27 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-09-01 08:00:00,2025-09-01 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-09-03 08:00:00,2025-09-03 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-09-08 08:00:00,2025-09-08 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-09-10 08:00:00,2025-09-10 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-09-15 08:00:00,2025-09-15 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-09-17 08:00:00,2025-09-17 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-09-22 08:00:00,2025-09-22 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-09-24 08:00:00,2025-09-24 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-09-29 08:00:00,2025-09-29 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-10-01 08:00:00,2025-10-01 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-10-06 08:00:00,2025-10-06 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-10-08 08:00:00,2025-10-08 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-10-13 08:00:00,2025-10-13 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-10-15 08:00:00,2025-10-15 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-10-20 08:00:00,2025-10-20 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-10-22 08:00:00,2025-10-22 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-10-27 08:00:00,2025-10-27 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-10-29 08:00:00,2025-10-29 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-11-03 08:00:00,2025-11-03 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-11-05 08:00:00,2025-11-05 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-11-10 08:00:00,2025-11-10 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-11-12 08:00:00,2025-11-12 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-11-17 08:00:00,2025-11-17 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-11-19 08:00:00,2025-11-19 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-11-24 08:00:00,2025-11-24 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-11-26 08:00:00,2025-11-26 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-12-01 08:00:00,2025-12-01 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-12-03 08:00:00,2025-12-03 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-12-08 08:00:00,2025-12-08 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-12-10 08:00:00,2025-12-10 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-12-15 08:00:00,2025-12-15 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
AMS341,2025-12-17 08:00:00,2025-12-17 09:20:00,AMS 341 - Op Rsrch I: Determinist Models - Esther Arkin,ONLINE ONLINE ONLINE
ISE337,2025-08-25 09:30:00,2025-08-25 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-08-27 09:30:00,2025-08-27 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-09-01 09:30:00,2025-09-01 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-09-03 09:30:00,2025-09-03 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-09-08 09:30:00,2025-09-08 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-09-10 09:30:00,2025-09-10 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-09-15 09:30:00,2025-09-15 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-09-17 09:30:00,2025-09-17 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-09-22 09:30:00,2025-09-22 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-09-24 09:30:00,2025-09-24 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-09-29 09:30:00,2025-09-29 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-10-01 09:30:00,2025-10-01 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-10-06 09:30:00,2025-10-06 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-10-08 09:30:00,2025-10-08 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-10-13 09:30:00,2025-10-13 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-10-15 09:30:00,2025-10-15 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-10-20 09:30:00,2025-10-20 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-10-22 09:30:00,2025-10-22 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-10-27 09:30:00,2025-10-27 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-10-29 09:30:00,2025-10-29 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-11-03 09:30:00,2025-11-03 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-11-05 09:30:00,2025-11-05 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-11-10 09:30:00,2025-11-10 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-11-12 09:30:00,2025-11-12 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-11-17 09:30:00,2025-11-17 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-11-19 09:30:00,2025-11-19 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-11-24 09:30:00,2025-11-24 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-11-26 09:30:00,2025-11-26 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-12-01 09:30:00,2025-12-01 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-12-03 09:30:00,2025-12-03 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-12-08 09:30:00,2025-12-08 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-12-10 09:30:00,2025-12-10 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-12-15 09:30:00,2025-12-15 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE337,2025-12-17 09:30:00,2025-12-17 10:50:00,ISE 337 - Scripting Languages - Ritwik Banerjee,HUMANITIES 1006 WESTCAMPUS
ISE391,2025-08-25 20:00:00,2025-08-25 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-08-27 20:00:00,2025-08-27 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-09-01 20:00:00,2025-09-01 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-09-03 20:00:00,2025-09-03 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-09-08 20:00:00,2025-09-08 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-09-10 20:00:00,2025-09-10 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-09-15 20:00:00,2025-09-15 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-09-17 20:00:00,2025-09-17 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-09-22 20:00:00,2025-09-22 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-09-24 20:00:00,2025-09-24 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-09-29 20:00:00,2025-09-29 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-10-01 20:00:00,2025-10-01 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-10-06 20:00:00,2025-10-06 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-10-08 20:00:00,2025-10-08 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-10-13 20:00:00,2025-10-13 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-10-15 20:00:00,2025-10-15 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-10-20 20:00:00,2025-10-20 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-10-22 20:00:00,2025-10-22 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-10-27 20:00:00,2025-10-27 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-10-29 20:00:00,2025-10-29 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-11-03 20:00:00,2025-11-03 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-11-05 20:00:00,2025-11-05 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-11-10 20:00:00,2025-11-10 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-11-12 20:00:00,2025-11-12 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-11-17 20:00:00,2025-11-17 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-11-19 20:00:00,2025-11-19 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-11-24 20:00:00,2025-11-24 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-11-26 20:00:00,2025-11-26 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-12-01 20:00:00,2025-12-01 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-12-03 20:00:00,2025-12-03 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-12-08 20:00:00,2025-12-08 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-12-10 20:00:00,2025-12-10 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-12-15 20:00:00,2025-12-15 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
ISE391,2025-12-17 20:00:00,2025-12-17 21:20:00,ISE 391 - Topics in Information Systems - Ali Raza,COMPUTER SCI 2120 WESTCAMPUS
